AS_ID	PREDICATE	OBJECT
auditioncertificate_snl_3757_8_125v_n_1	object.audition_certificate_number	N. 1
auditioncertificate_snl_3757_8_125v_n_1	object.catalog	 FMMU 96
auditioncertificate_snl_3757_8_125v_n_1	object.classmark	3757/8
auditioncertificate_snl_3757_8_125v_n_1	object.folio_number	125v
auditioncertificate_snl_3757_8_125v_n_1	object.library	SNL
auditioncertificate_snl_3757_8_125v_n_1	object.manuscript_link	None
auditioncertificate_snl_3759_12_159r_n_3	characteristics.copy	False
auditioncertificate_snl_3759_12_159r_n_3	characteristics.type	qira
auditioncertificate_snl_3759_12_159r_n_3	context.author_name	الحسين بن إسماعيل المحاملي
auditioncertificate_snl_3759_12_159r_n_3	context.author_viaf	None
auditioncertificate_snl_3759_12_159r_n_3	context.work_title	أمالي المحاملي وإسماعيل الصفار
auditioncertificate_snl_3759_12_159r_n_3	edit.amended_by	None
auditioncertificate_snl_3759_12_159r_n_3	edit.editor	Said Aljoumani
auditioncertificate_snl_3759_12_159r_n_3	edit.status	wip
auditioncertificate_snl_3759_12_159r_n_3	object.audition_certificate_number	N. 3
auditioncertificate_snl_3759_12_159r_n_3	object.catalog	FMMU 108
auditioncertificate_snl_3759_12_159r_n_3	object.classmark	3759/12
auditioncertificate_snl_3759_12_159r_n_3	object.folio_number	159r
auditioncertificate_snl_3759_12_159r_n_3	object.library	SNL
auditioncertificate_snl_3759_12_159r_n_3	object.manuscript_link	None
auditioncertificate_snl_3757_10_174v	characteristics.copy	False
auditioncertificate_snl_3757_10_174v	characteristics.type	qira
auditioncertificate_snl_3757_10_174v	context.author_name	آدم بن أبي إياس العسقلاني
auditioncertificate_snl_3757_10_174v	context.author_viaf	None
auditioncertificate_snl_3757_10_174v	context.work_title	حديث آدم بن أبي إياس العسقلاني
auditioncertificate_snl_3757_10_174v	edit.amended_by	None
auditioncertificate_snl_3757_10_174v	edit.editor	Said Aljoumani
auditioncertificate_snl_3757_10_174v	edit.status	wip
auditioncertificate_snl_3757_10_174v	object.catalog	 FMMU 97
auditioncertificate_snl_3757_10_174v	object.classmark	3757/10
auditioncertificate_snl_3757_10_174v	object.folio_number	174v
auditioncertificate_snl_3757_10_174v	object.library	SNL
auditioncertificate_snl_3757_10_174v	object.manuscript_link	None
auditioncertificate_stabi_sprenger_290_141r_n_2	characteristics.copy	False
auditioncertificate_stabi_sprenger_290_141r_n_2	characteristics.type	qira
auditioncertificate_stabi_sprenger_290_141r_n_2	edit.amended_by	None
auditioncertificate_stabi_sprenger_290_141r_n_2	edit.editor	Said Aljoumani
auditioncertificate_stabi_sprenger_290_141r_n_2	edit.status	wip
auditioncertificate_stabi_sprenger_290_141r_n_2	object.audition_certificate_number	N. 2
auditioncertificate_stabi_sprenger_290_141r_n_2	object.classmark	Sprenger 290
auditioncertificate_stabi_sprenger_290_141r_n_2	object.folio_number	141r
auditioncertificate_stabi_sprenger_290_141r_n_2	object.image_link	
auditioncertificate_stabi_sprenger_290_141r_n_2	object.library	Stabi
auditioncertificate_stabi_sprenger_290_141r_n_2	object.manuscript_link	http://resolver.staatsbibliothek-berlin.de/SBB00026E9100000395
auditioncertificate_snl_3739_1_1r_n_4	characteristics.copy	False
auditioncertificate_snl_3739_1_1r_n_4	characteristics.type	qira
auditioncertificate_snl_3739_1_1r_n_4	context.author_name	أحمد بن الحسن بن أحمد البناء
auditioncertificate_snl_3739_1_1r_n_4	context.work_title	مشيخة أبي غالب ابن البناء
auditioncertificate_snl_3739_1_1r_n_4	edit.amended_by	None
auditioncertificate_snl_3739_1_1r_n_4	edit.editor	Said Aljoumani
auditioncertificate_snl_3739_1_1r_n_4	edit.status	wip
auditioncertificate_snl_3739_1_1r_n_4	object.audition_certificate_number	N. 4
auditioncertificate_snl_3739_1_1r_n_4	object.catalog	FMMU 17
auditioncertificate_snl_3739_1_1r_n_4	object.classmark	3739/1
auditioncertificate_snl_3739_1_1r_n_4	object.folio_number	1r
auditioncertificate_snl_3739_1_1r_n_4	object.image_link	
auditioncertificate_snl_3739_1_1r_n_4	object.library	SNL
auditioncertificate_snl_3739_1_1r_n_4	object.manuscript_link	None
auditioncertificate_stabi_wetzstein_ii_1751_30v	characteristics.copy	False
auditioncertificate_stabi_wetzstein_ii_1751_30v	characteristics.type	qira
auditioncertificate_stabi_wetzstein_ii_1751_30v	edit.amended_by	None
auditioncertificate_stabi_wetzstein_ii_1751_30v	edit.editor	Said Aljoumani
auditioncertificate_stabi_wetzstein_ii_1751_30v	edit.status	wip
auditioncertificate_stabi_wetzstein_ii_1751_30v	object.audition_certificate_number	
auditioncertificate_stabi_wetzstein_ii_1751_30v	object.classmark	Wetzstein II 1751
auditioncertificate_stabi_wetzstein_ii_1751_30v	object.folio_number	30v
auditioncertificate_stabi_wetzstein_ii_1751_30v	object.image_link	
auditioncertificate_stabi_wetzstein_ii_1751_30v	object.library	Stabi
auditioncertificate_stabi_wetzstein_ii_1751_30v	object.manuscript_link	None
auditioncertificate_bnf_arabe_3481_29v_n_1	characteristics.copy	True
auditioncertificate_bnf_arabe_3481_29v_n_1	characteristics.type	qira
auditioncertificate_bnf_arabe_3481_29v_n_1	context.author_name	أبو بكر أحمد بن مروان الدينوري المالكي
auditioncertificate_bnf_arabe_3481_29v_n_1	context.author_viaf	None
auditioncertificate_bnf_arabe_3481_29v_n_1	context.work_title	كتاب المجالسة
auditioncertificate_bnf_arabe_3481_29v_n_1	edit.amended_by	None
auditioncertificate_bnf_arabe_3481_29v_n_1	edit.editor	Said Aljoumani
auditioncertificate_bnf_arabe_3481_29v_n_1	edit.status	wip
auditioncertificate_bnf_arabe_3481_29v_n_1	object.audition_certificate_number	N. 1
auditioncertificate_bnf_arabe_3481_29v_n_1	object.catalog	None
auditioncertificate_bnf_arabe_3481_29v_n_1	object.classmark	Arabe 3481
auditioncertificate_bnf_arabe_3481_29v_n_1	object.folio_number	29v
auditioncertificate_bnf_arabe_3481_29v_n_1	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b110029593/f31.highres
auditioncertificate_bnf_arabe_3481_29v_n_1	object.library	BNF
auditioncertificate_bnf_arabe_3481_29v_n_1	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b110029593/f31.item.zoom
auditioncertificate_bnf_suppl_turc_984_189r_n_2	characteristics.copy	True
auditioncertificate_bnf_suppl_turc_984_189r_n_2	characteristics.type	qira
auditioncertificate_bnf_suppl_turc_984_189r_n_2	context.author_name	أبو القاسم عبيد الله بن أحمد بن علي الصيدلاني
auditioncertificate_bnf_suppl_turc_984_189r_n_2	context.author_viaf	None
auditioncertificate_bnf_suppl_turc_984_189r_n_2	context.work_title	حديث من أبي القاسم عبيد الله بن أحمد بن علي الصيدلاني
auditioncertificate_bnf_suppl_turc_984_189r_n_2	edit.amended_by	None
auditioncertificate_bnf_suppl_turc_984_189r_n_2	edit.editor	Said Aljoumani
auditioncertificate_bnf_suppl_turc_984_189r_n_2	edit.status	wip
auditioncertificate_bnf_suppl_turc_984_189r_n_2	object.audition_certificate_number	N. 2
auditioncertificate_bnf_suppl_turc_984_189r_n_2	object.catalog	None
auditioncertificate_bnf_suppl_turc_984_189r_n_2	object.classmark	Suppl Turc 984
auditioncertificate_bnf_suppl_turc_984_189r_n_2	object.folio_number	189r
auditioncertificate_bnf_suppl_turc_984_189r_n_2	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b10082841z/f193.highres
auditioncertificate_bnf_suppl_turc_984_189r_n_2	object.library	BNF
auditioncertificate_bnf_suppl_turc_984_189r_n_2	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b10082841z/f193.item.r=%22turc%20984%22.zoom
auditioncertificate_bnf_arabe_3481_202v_n_1	characteristics.copy	True
auditioncertificate_bnf_arabe_3481_202v_n_1	characteristics.type	qira
auditioncertificate_bnf_arabe_3481_202v_n_1	context.author_name	أبو بكر أحمد بن مروان الدينوري المالكي
auditioncertificate_bnf_arabe_3481_202v_n_1	context.author_viaf	None
auditioncertificate_bnf_arabe_3481_202v_n_1	context.work_title	كتاب المجالسة
auditioncertificate_bnf_arabe_3481_202v_n_1	edit.amended_by	None
auditioncertificate_bnf_arabe_3481_202v_n_1	edit.editor	Said Aljoumani
auditioncertificate_bnf_arabe_3481_202v_n_1	edit.status	wip
auditioncertificate_bnf_arabe_3481_202v_n_1	object.audition_certificate_number	N. 1
auditioncertificate_bnf_arabe_3481_202v_n_1	object.catalog	None
auditioncertificate_bnf_arabe_3481_202v_n_1	object.classmark	Arabe 3481
auditioncertificate_bnf_arabe_3481_202v_n_1	object.folio_number	202v
auditioncertificate_bnf_arabe_3481_202v_n_1	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b110029593/f204.highres
auditioncertificate_bnf_arabe_3481_202v_n_1	object.library	BNF
auditioncertificate_bnf_arabe_3481_202v_n_1	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b110029593/f204.item.zoom
auditioncertificate_snl_3741_3_32v_n_3	characteristics.copy	False
auditioncertificate_snl_3741_3_32v_n_3	characteristics.type	qira
auditioncertificate_snl_3741_3_32v_n_3	context.author_name	إسماعيل بن إسحق القاضي الأزدي
auditioncertificate_snl_3741_3_32v_n_3	context.author_viaf	None
auditioncertificate_snl_3741_3_32v_n_3	context.work_title	أحاديث أيوب السختياني
auditioncertificate_snl_3741_3_32v_n_3	edit.amended_by	None
auditioncertificate_snl_3741_3_32v_n_3	edit.editor	Said Aljoumani
auditioncertificate_snl_3741_3_32v_n_3	edit.status	wip
auditioncertificate_snl_3741_3_32v_n_3	object.audition_certificate_number	N. 3
auditioncertificate_snl_3741_3_32v_n_3	object.catalog	FMMU 26/27
auditioncertificate_snl_3741_3_32v_n_3	object.classmark	3741/3
auditioncertificate_snl_3741_3_32v_n_3	object.folio_number	32v
auditioncertificate_snl_3741_3_32v_n_3	object.image_link	
auditioncertificate_snl_3741_3_32v_n_3	object.library	SNL
auditioncertificate_snl_3741_3_32v_n_3	object.manuscript_link	None
auditioncertificate_bnf_suppl_turc_986_14v	characteristics.copy	False
auditioncertificate_bnf_suppl_turc_986_14v	characteristics.type	qira
auditioncertificate_bnf_suppl_turc_986_14v	context.author_name	الجزء الرابع من الفوائد لضياء الدين المقدسي
auditioncertificate_bnf_suppl_turc_986_14v	context.author_viaf	http://viaf.org/viaf/90055441
auditioncertificate_bnf_suppl_turc_986_14v	context.work_title	محمد عبد الواحد بن أحمد المقدسي ضياء الدين 
auditioncertificate_bnf_suppl_turc_986_14v	edit.amended_by	None
auditioncertificate_bnf_suppl_turc_986_14v	edit.editor	Said Aljoumani
auditioncertificate_bnf_suppl_turc_986_14v	edit.status	wip
auditioncertificate_bnf_suppl_turc_986_14v	object.catalog	None
auditioncertificate_bnf_suppl_turc_986_14v	object.classmark	Suppl Turc 986
auditioncertificate_bnf_suppl_turc_986_14v	object.folio_number	14v
auditioncertificate_bnf_suppl_turc_986_14v	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b10082613v/f16.highres
auditioncertificate_bnf_suppl_turc_986_14v	object.library	BNF
auditioncertificate_bnf_suppl_turc_986_14v	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b10082613v/f16.item.r=turc%20986.zoom
auditioncertificate_stabi_wetzstein_i_8_IIr	characteristics.copy	True
auditioncertificate_stabi_wetzstein_i_8_IIr	characteristics.type	qira
auditioncertificate_stabi_wetzstein_i_8_IIr	edit.amended_by	None
auditioncertificate_stabi_wetzstein_i_8_IIr	edit.editor	Said Aljoumani
auditioncertificate_stabi_wetzstein_i_8_IIr	edit.status	wip
auditioncertificate_stabi_wetzstein_i_8_IIr	object.audition_certificate_number	
auditioncertificate_stabi_wetzstein_i_8_IIr	object.classmark	Wetzstein I 8
auditioncertificate_stabi_wetzstein_i_8_IIr	object.folio_number	IIr
auditioncertificate_stabi_wetzstein_i_8_IIr	object.image_link	
auditioncertificate_stabi_wetzstein_i_8_IIr	object.library	Stabi
auditioncertificate_stabi_wetzstein_i_8_IIr	object.manuscript_link	http://resolver.staatsbibliothek-berlin.de/SBB0002D8A700000009
auditioncertificate_snl_3760_12_155v_n_4	characteristics.copy	True
auditioncertificate_snl_3760_12_155v_n_4	characteristics.note	
auditioncertificate_snl_3760_12_155v_n_4	characteristics.type	qira
auditioncertificate_snl_3760_12_155v_n_4	context.author_name	الحسين بن إسماعيل المحاملي
auditioncertificate_snl_3760_12_155v_n_4	context.author_viaf	None
auditioncertificate_snl_3760_12_155v_n_4	context.work_title	أمالي المحاملي  
auditioncertificate_snl_3760_12_155v_n_4	edit.amended_by	None
auditioncertificate_snl_3760_12_155v_n_4	edit.editor	Said Aljoumani
auditioncertificate_snl_3760_12_155v_n_4	edit.status	wip
auditioncertificate_snl_3760_12_155v_n_4	object.audition_certificate_number	N. 4
auditioncertificate_snl_3760_12_155v_n_4	object.catalog	FMMU 114
auditioncertificate_snl_3760_12_155v_n_4	object.classmark	3760/12
auditioncertificate_snl_3760_12_155v_n_4	object.folio_number	155v
auditioncertificate_snl_3760_12_155v_n_4	object.library	SNL
auditioncertificate_snl_3760_12_155v_n_4	object.manuscript_link	None
auditioncertificate_bnf_suppl_turc_986_51v	characteristics.copy	False
auditioncertificate_bnf_suppl_turc_986_51v	characteristics.type	qira
auditioncertificate_bnf_suppl_turc_986_51v	context.author_name	ضياء الدين محمد بن عبد الواحد بن أحمد المقدسي
auditioncertificate_bnf_suppl_turc_986_51v	context.author_viaf	None
auditioncertificate_bnf_suppl_turc_986_51v	context.work_title	الثالث من الفوائد الحافظ ضياء الدين
auditioncertificate_bnf_suppl_turc_986_51v	edit.amended_by	None
auditioncertificate_bnf_suppl_turc_986_51v	edit.editor	Said Aljoumani
auditioncertificate_bnf_suppl_turc_986_51v	edit.status	wip
auditioncertificate_bnf_suppl_turc_986_51v	object.audition_certificate_number	
auditioncertificate_bnf_suppl_turc_986_51v	object.catalog	None
auditioncertificate_bnf_suppl_turc_986_51v	object.classmark	Suppl Turc 986
auditioncertificate_bnf_suppl_turc_986_51v	object.folio_number	51v
auditioncertificate_bnf_suppl_turc_986_51v	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b10082613v/f55.highres
auditioncertificate_bnf_suppl_turc_986_51v	object.library	BNF
auditioncertificate_bnf_suppl_turc_986_51v	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b10082613v/f55.item.r=turc%20986.zoom
auditioncertificate_stabi_landberg_353_15r	characteristics.copy	True
auditioncertificate_stabi_landberg_353_15r	characteristics.type	qira
auditioncertificate_stabi_landberg_353_15r	edit.amended_by	None
auditioncertificate_stabi_landberg_353_15r	edit.editor	Said Aljoumani
auditioncertificate_stabi_landberg_353_15r	edit.status	wip
auditioncertificate_stabi_landberg_353_15r	object.audition_certificate_number	
auditioncertificate_stabi_landberg_353_15r	object.classmark	Landberg 353
auditioncertificate_stabi_landberg_353_15r	object.folio_number	15r
auditioncertificate_stabi_landberg_353_15r	object.image_link	
auditioncertificate_stabi_landberg_353_15r	object.library	Stabi
auditioncertificate_stabi_landberg_353_15r	object.manuscript_link	None
auditioncertificate_snl_3747_2_13r	characteristics.copy	False
auditioncertificate_snl_3747_2_13r	characteristics.type	qira
auditioncertificate_snl_3747_2_13r	context.author_name	علي بن الحسن بن هبة الله بن عساكر
auditioncertificate_snl_3747_2_13r	context.author_viaf	None
auditioncertificate_snl_3747_2_13r	context.work_title	التجريد
auditioncertificate_snl_3747_2_13r	edit.amended_by	None
auditioncertificate_snl_3747_2_13r	edit.editor	Said Aljoumani
auditioncertificate_snl_3747_2_13r	edit.status	wip
auditioncertificate_snl_3747_2_13r	object.audition_certificate_number	
auditioncertificate_snl_3747_2_13r	object.catalog	FMMU 47/48
auditioncertificate_snl_3747_2_13r	object.classmark	3747/2
auditioncertificate_snl_3747_2_13r	object.folio_number	13r
auditioncertificate_snl_3747_2_13r	object.image_link	
auditioncertificate_snl_3747_2_13r	object.library	SNL
auditioncertificate_snl_3747_2_13r	object.manuscript_link	None
auditioncertificate_stabi_ms_or_oct_3196_12r_n_1	characteristics.copy	False
auditioncertificate_stabi_ms_or_oct_3196_12r_n_1	characteristics.type	qira
auditioncertificate_stabi_ms_or_oct_3196_12r_n_1	edit.amended_by	None
auditioncertificate_stabi_ms_or_oct_3196_12r_n_1	edit.editor	Said Aljoumani
auditioncertificate_stabi_ms_or_oct_3196_12r_n_1	edit.status	wip
auditioncertificate_stabi_ms_or_oct_3196_12r_n_1	object.audition_certificate_number	N. 1
auditioncertificate_stabi_ms_or_oct_3196_12r_n_1	object.classmark	Ms. Or. Oct. 3196
auditioncertificate_stabi_ms_or_oct_3196_12r_n_1	object.folio_number	12r
auditioncertificate_stabi_ms_or_oct_3196_12r_n_1	object.image_link	
auditioncertificate_stabi_ms_or_oct_3196_12r_n_1	object.library	Stabi
auditioncertificate_stabi_ms_or_oct_3196_12r_n_1	object.manuscript_link	http://resolver.staatsbibliothek-berlin.de/SBB000006EB00000027
auditioncertificate_stabi_ms_or_oct_3196_12v	characteristics.copy	False
auditioncertificate_stabi_ms_or_oct_3196_12v	characteristics.type	qira
auditioncertificate_stabi_ms_or_oct_3196_12v	context.author_name	None
auditioncertificate_stabi_ms_or_oct_3196_12v	context.author_viaf	None
auditioncertificate_stabi_ms_or_oct_3196_12v	context.work_title	None
auditioncertificate_stabi_ms_or_oct_3196_12v	edit.amended_by	None
auditioncertificate_stabi_ms_or_oct_3196_12v	edit.editor	Said Aljoumani
auditioncertificate_stabi_ms_or_oct_3196_12v	edit.status	wip
auditioncertificate_stabi_ms_or_oct_3196_12v	object.catalog	None
auditioncertificate_stabi_ms_or_oct_3196_12v	object.classmark	Ms. Or. Oct. 3196
auditioncertificate_stabi_ms_or_oct_3196_12v	object.folio_number	12v
auditioncertificate_stabi_ms_or_oct_3196_12v	object.library	Stabi
auditioncertificate_stabi_ms_or_oct_3196_12v	object.manuscript_link	http://resolver.staatsbibliothek-berlin.de/SBB000006EB00000028
